key_id,mid,following_id
5583,204735242,2134988818;59598675;2000341328;1386862135;1010101551;1829251945;3537116644510629;438636689;3494354037508764;608007662;393216171;1117600375;28811162;1871001;1401735960;1340190821;3493120220071960;508103429;689222371;13716885;7024748;629825579;199902;551188239;43222001;8469526;37653669;321173469;125776535;293975861;3493118378772863;362809545;1656099063;3461576967326521;15407861;73467944;1332038175;3493112311711999;4679278;3493108362774529;14653108;1516423757;1154449110;480306602;20473778;3461576715667734;35894678;563589654;430706414;63862571;1674626862;3461575620954660;1106003697;494293576;9364136;363883069;23404357;3461576713570746;2621528;28978821;600502823;598128;3141699;406897584;16579271;168904730;78504435;1265652806;190910610;13830665;1735615743;482310872;2037172556;1831822834;1955897084;1407831746;1670248651;17925592;700697280;595407557;2371255;279431416;487929586;1636034895;318476247;99037208;1998025435;52790183;1601895109;3129234;1420890712;4477665;388746915;388258712;17412634;338362999;351266455;1889777597;2061824446;4572397
5584,1309959889,forbidden
5585,490698375,forbidden
5586,1069664958,487160494;1346089431;229670642;610657033;407420705;1258673152;3493297970481291;592580781;383660139;1507451103;414700515;429588200;1942606821;43765324;342762439;1414616641;477422031;32809033;700211581;649378955;390362488;383478241;1079708561;287272406;3546374090000850;3493131953637937;2043799053;10851410;3493295997061510;3461571976104345;1983705001;1044109472;3493095184272038;14173669;3494371248835411;3494349557992101;3493285173659909;1865519698;407502819;1503342419;471008587;550444121;1241752130;508828425;1947692950;308745488;552556727;701606154;1930523336;1740792;399780479;424167725;3493108520061477;10675785;651027073;1927462964;1329270442;475839061;265589608;30671918;550246536;1503658503;415897343;2056849573;235427067;1490327835;16798114;1302737897;531678717;1004227796;1424426198;2129651595;660053536;1649598856;1557073149;50433103;701426068;483972017;427148822;3493137064397711;211877668;348582696;2766964;97199819;267285653;1495135714;2676557;1702153002;42815032;1258962959;1672755303;357072740;661898191;484262091;630304007;1785270279;487822335;3493140134627680;1099298206;1212909771
5587,371630763,forbidden
5588,1056919560,620515985;1156209778;692356175;2003502676;454802537;1994555751;2125984318;1864699748;498570813;678843237;1572243967;1215507694;1212738564;2070548993;1221219101;515671860;550954527;1926306811;2073717185;1562752839;3461562551503568;1210477562;671922159;1649897901;1330899332;1703369687;496193185;1852481073;1788597641;178362496;1998025435;1597005429;1457919340;1140923189;1120642052;1099196350;1558329907;1266601651
5589,527130226,forbidden
5590,1694282526,forbidden
5591,1803287599,forbidden
5592,401547989,73528331;661206443;1806295202;50391034;3493117414083132;517419377;369067397;1027737427;3537105923869149;1316826331;1702153002;250466416;510467240;1138721507;441917951;30345204;3493260093819171;480432696;3494366643489009;3494373610227892;359371689;3494365234203535;517327498;243686598;61883036;678193334;8455326;70338059;386087001;349110356;1550506062;1982524409;471239780;499713607;35690867;221648;323248245;335837341;590490400;412809545;122612212;1424264180;366630224;37781521;35539441;382191219;626087343;422165398;147999903;386973195;450882837;517069868;2266021;88414994;383063613;412900874;27669924;283863817;532752868;188807182;1547370505;391662659;671327148;114009480;23037118;274707108;1210483716;42946624;2038120018;497902760;11280389;455811930;1374011695;1998025435;31283043;443448523;1630159115;387598067;1981923423;508788112;399371786;384894981;1385840265;495197509;1726638612;1126704240;207396956;93580378;299698357;410043939;348505418;12812241;342715782;32487957;486745614;483511421;380476515;353671360;1644959;473222648
5593,671339001,forbidden
5594,286398266,forbidden
5595,3546569236286044,3537118651485053;3546380639406851;3537111143680896;3537111472933805;3537118938794684;173571879;3546380649892472;3493119221828043;1118824247
5596,3537118938794684,forbidden
5597,3537111472933805,forbidden
5598,1118824247,forbidden
5599,3537111143680896,forbidden
5600,3537118651485053,forbidden
5601,3546380639406851,forbidden
5602,3493119221828043,forbidden
5603,12596393,3493257596111693;320840078;70476506;37203678;54065920;364444803;397637262;41759;627888730;1780480185;588135664;628154800;80834628;3493289000962756;671200468;96297940;1481964533;353868130;171684364;303731542;404216060;3493265173121694;591828313;11131476;1757221;3393923;520284939;327602286;3858957;627140423;158626885;485568440;253096022;70914735;1276041771;1135476125;1584486150;487891023;406607044;387434817;3031227;20770167;43599197;441675842;300095361;2056345684;3213221;3493267150735716;316095412;10506852;156809259;1282185923;1901317125;406252764;270759526;480878656;1528560442;41412211;480063621;4800070;431685551;489320471;273775900;668099204;1630970956;1958261543;1789087480;82366241;314925235;478148940;36642933;312678175;15680643;46399393;407054668;381855020;31074174;506763423;170584873;3493082957875522;431082639;1217628212;297882491;179275144;347191604;604261364;2031943602;14025682;474846697;274077195;17422736;20259914;17631697;5970160;457464156;436368244;596866446;95139901;296092268;50030896
5604,495224316,forbidden
5605,289213597,276928941;1772163319;3461582845642933;1378602669;86111379;677568896;546195;66951624;2609425;485344823;36507625;409989361;30079180;485214935;559935;1780480185;228311343;415914084;477782158;352914236;1514206231;494293576;206932746;31922392;518509854;32745413;315487964;170948267;40545549;511501297;470145636;474690619;400322494;421650354;696490107;301049590;241620007;3066511;587327;275629976;1940479992;631340952;321013969;503481919;35929876;415209268;1624439811;1337854618;437455484;2137795259;1640130126;492840942;533847644;388746915;349545902;30548399;326185605;401317744;1232734926;20259914;74529609;1261707720;442692825;18429317;488684813;408065652;363883069;53548293;479927880;578153010;452575176;1473413548;27899754;32360194;598464467;19319172;112516330;86439234;382927099;625385096;2563881;563904;12454613;3530725;26196655;553663366;253488449;23207904;112938490;32708362;1570446;416504902;289155359;946974;38934450;35173337;472755599;2858875;467942;380438645
5606,7458285,1453409239;29768810;1828610;9617619;473222648;477278;13418682;228311343;237213729;13962567;495535252;29635931;162701271;326499679;457709751;7487399;15600158;26059294;14274150;491190876;20165629;43421108;31532234;483311105;4079592;12434430;14871346;386137684;946974;12300996;13260662;25876945;8803305;11722013;347441270;8372353;25910292;11336264;3766866;8482768;10782016;417064185;10330740;8969156;394205865;235555226;37090048
5607,36267054,481575325;496688267;373103803;3461567695817592;180322556;593251783;492840942;434376696;38542531;382759805;490494088;140588718;696514243;353806838;471959769;471303350;488818381;3493129338488958;487505057;37754047;489206287;478559884;8096990;553459608;124633700;304578055;75682861;323794482;371846699;516314798;1207829343;15892313;29349549;33098691;3493132469537168;1908390219;409485111;25637408;257958427;295723;8736958;3493113318344733;69099651;16777299;1072317049;357665034;3957971;470962000;41832729;1372433;547173382;504934876;28626598;106685726;8188433;395415494;150522015;314521322;1526101;19696996;6087825;1600142;848008;591246297;291415305;458165375;9448580;173986740;392503608;176414546;1001749624;18286857;617394761;598464467;18306025;8420618;525657967;27899754;323733137;8993635;472747194;489640651;1871365234;26606146;357515451;1869712375;1080549148;423738152;49246269;37663924;26385307;1813173223;137910465;1256657995;41759;596866446;400313065;440544870;1973211458;486904271
5608,559935,289491017;1331008585;492840942;1652424902;34926349;35535772;348636882;259804306;132598991;2344639;3493289000962756;630077416;405729969;622331;2285353;27500557;3333714;442439404;106577540;51538597;289213597;26493272;327722639;226125044;3493257596111693;32360194;96458067;15855555;481508309;455641898;44670003;431956189;402971991;57694045;105238499;286668141;85541401;17281778;259606670;28670845;3494376720304904;39405892;1249926364;8730238;457978948;5044155;11395929;697166795;8894149;46980462;208259;30949419;434950053;318406739;1780480185;11121031;29945596;353475585;13666034;141115236;349516380;403362060;1719936168;1510841226;391019378;434486794;14848367;350840700;450690011;393492449;1551474535;1811710;72255514;22130861;483818980;326335590;67141499;33734786;434781806;400625994;345979287;1813173223;1514206231;79577853;1326202;1555663438;320840078;3493088232212550;237213729;18284437;478942545;399746723;43954617;483230411;24096578;384816003;3031227;52612189;18639319;400797730
5609,3461579580377995,forbidden
5610,647245374,401013644;407054668;3493289000962756;35359510;641975239;211005705
5611,19067234,forbidden
5612,679020833,forbidden
5613,259333,forbidden
5614,325277452,503223264;20165629;124506289;33683045;14681;168598;1424972;208259;65319937;2385963;43660541;317647163
5615,3493092378282449,forbidden
5616,522950580,forbidden
5617,545795620,forbidden
5618,583286444,forbidden
5619,1514206231,1453409239;259606670;502925577;33776779;1429723107;27458749;5294454;57276677;397134484;546418;4401694;25867046;403520147;3546375581075852;669921;1937416537;3413036;4856007;1556651916;497525820;94742590;478559884;514924891;10297219;1255241482;178690106;1070859358;19067234;1207829343;12434430;351166030;490223628;289491017;27899754;30079180;458200828;1424556475;64169458;246370149;35387418;34972641;491415434;457003061;550515990;38802989;520819684;491949875;351978136;228311343;8578057;416814120;434781806;12019354;85541401;487472416;489194363;3461579775412772;957060;4995329;39736779;86292861;227444431;174922880;1150472191;2054075556;55507;487617047;387590474;279252828;31727787;104679504;309850;414350632;88461692;408496784;1856004778;616662541;10206987;203389736;544034163;1213307875;883877;410644281;693447092;2519817;1575718735;19319172;319417;508923268;15430480;37029661;495535252;1641484091;176321970;222661756;1772592840;355351243;25150941;252310856;503819625
5620,10684026,32992951;1135476125;362076;478405594;173336119;53467546;2314623;604710494;502665951;9824766;37029661;1371596369;320840078;407054668;946974;17956682;1586422349;690163552;480662886;23947287;3493133165791484;3224953;10497934;2087881184;446273590;1898700488;43356323;19328154;5728181;18364636;96754762;570996;35989160;2294811;519362211;1991694393;700452990;10958257;279957127;408653414;10637809;318406739;7212583;335321598;16800152;259746897;14628293;215073099;390677778;291530842;474698100;69743276;21580007;251718;12643907;9287648;400519751;695172692;75532311;273937443;25744325;102633832;452767301;79061224;8593999;398581197;272716175;157761;112938490;145677315;349670393;872665;1052733751;1828894339;668616678;138832847;31566136;1883825515;288603520;1132855287;443126;627536898;19591155;20166755;390792255;351727601;13088219;82517828;303731542;25288659;549178012;429582883;501331271;14565796;1805856;245926149;36098650;496601076;99348260;28266043
5621,228311343,3546568930102156;355806789;171454976;1021449925;39736779;40545549;2000380121;470226708;492840942;330435393;1724921345;3064479;218610189;457136342;28686034;3493129567078511;1962211949;24109497;383768376;265720095;269961517;483909814;259613102;457627208;37029661;364510642;559186307;405561962;28378491;548133713;10534933;403413967;96625571;31858444;34905026;473222648;300418021;3493081693292550;239748800;1693656092;537836502;403362060;3493295195949520;8484043;3493282696923155;7129263;96458067;307050375;13666034;357430679;8528738;7458285;268035532;1514206231;39719986;523097767;286668141;2141897068;44230905;82389245;245627923;36271637;516582750;18687646;392979;385649221;37102823;38448327;1622021749;123178870;546418;86566982;4012943;18867892;23205749;427494870;1680430859;570820;355550527;321133549;340409150;279970807;52612189;5816073;700634784;211546822;454911170;112366173;85541401;129802844;7887262;23066977;279249036;342689979;7601439;319880037;373471445;76559009;8532937;559935
5622,392991395,forbidden
5623,439976736,forbidden
5624,18286857,1195284234;253537481;33540542;1453409239;56430264;481679728;495224316;98666360;514014903;440586736;14063695;416814120;388362147;1441165748;673409334;94577217;516114997;255263412;1567783514;19642758;1150472191;598464467;33878413;1858861103;13199099;49960899;26108626;1241806378;23326926;1564183506;1596926736;456051163;675625801;1192648858;5626102;249153892;324188834;446430908;1531707;86254673;244455506;668469879;514132752;1156858881;351023682;108528200;3493144551230107;452698756;297786973;492840942;354653806;382759805;2051617240;623365197;321422126;39627524;361775100;2596862;414350632;368633521;452606628;1937308559;49246269;66391032;15892313;438536946;315846984;79577853;325272035;28626598;11684621;17134369;411231745;11646119;8993635;36044181;17608705;19319172;15438661;593251783;38053181;8542312;364510642;8132059;28488204;12572013;1833524110;5970160;405279279;3493094112627045;10534933;476704454;321173469;151482404;484094884;67141499;2072577982;30792642;2233459;211266606
5625,206932746,624081939;477302667;458165375;1152464822;408986595;495535252;161963467;520155988;404177026;8758872;7788379;37663924;250539286;1010614805;90183256;102594345;389552703;434249025;404818835;405285618;1459627806;487793027;2067535589;1053151427;1832904916;38461325;663775136;306455387;439868658;11821775;456272987;1741810867;102637603;432174249;487658251;505010319;1207226422;497271088;350632501;1123353719;1120737881;548959251;533622509;668794409;67527408;602525524;628826258;666671167;1737282901;397664175;677813126;19729246;454277757;395845200;3850213;1782731017;5225599;492840942;28626598;109630783;402379312;405247284;429597337;63231;251347544;102734471;510173985;473656532;365376596;481429887;347768288;284453579;328288664;479444311;315819794;1110510;18070561;519538576;212395881;1129687681;231896831;276861076;524269487;554591393;8194298;618389864;424124062;521471210;413228363;32708506;449087109;1398957;2047074;1815256098;3676316;50329118;360820;21621895;266681803;10105229
